sample	chr	start_pos	end_pos
SNU16	chr10	120327932	120436522
SNU16	chr10	120327983	120436522
SNU16	chr10	120536337	120635776
SNU16	chr10	120536497	120638333
SNU16	chr10	120545782	120635776
SNU16	chr10	120545782	120638333
SNU16	chr10	120545782	121603029
SNU16	chr10	120819706	120984389
SNU16	chr10	120819706	121247815
SNU16	chr10	120819706	121251194
SNU16	chr10	120819706	121603029
SNU16	chr10	120955918	120984389
SNU16	chr10	120955918	121603029
SNU16	chr10	120975932	120984389
SNU16	chr10	120975932	121603029
SNU16	chr10	121050762	121251194
SNU16	chr10	121050762	121603029
SNU16	chr10	121181125	121251194
SNU16	chr10	121181125	121603029
SNU16	chr10	121197676	121247815
SNU16	chr10	121197676	121298680
SNU16	chr10	121197676	121603029
SNU16	chr10	121251784	121322545
SNU16	chr10	121292438	121312221
SNU16	chr10	121292438	121322545
SNU16	chr10	121292438	121603029
SNU16	chr10	121395967	121603029
SNU16	chr10	121450441	121603029
SNU16	chr10	121467043	121603029
SNU16	chr10	121553806	121603029
SNU16	chr10	121603879	121697987
SNU16	chr10	121603879	121704064
SNU16	chr10	121603879	121705922
SNU16	chr10	121603879	121744927
SNU16	chr10	121603879	121900615
SNU16	chr11	18995699	19010678
SNU16	chr11	34748870	34748959
SNU16	chr11	34748870	35059075
SNU16	chr11	34876423	34886231
SNU16	chr11	34876423	35045675
SNU16	chr11	34879186	35045675
SNU16	chr11	34879187	35045675
SNU16	chr11	34879187	35059075
SNU16	chr11	34881039	34886231
SNU16	chr11	34881039	35045675
SNU16	chr11	34886004	34886231
SNU16	chr11	34886004	35336476
SNU16	chr11	34889431	35059075
SNU16	chr11	34894688	35045675
SNU16	chr11	34895455	35045675
SNU16	chr11	34895455	35501774
SNU16	chr11	34965363	34965608
SNU16	chr11	34965363	35045675
SNU16	chr11	34965363	35335085
SNU16	chr11	34965363	35336476
SNU16	chr11	34965363	35859974
SNU16	chr11	35175283	35336476
SNU16	chr11	35175283	35501774
SNU16	chr11	35175298	35336476
SNU16	chr11	35175298	35501774
SNU16	chr11	35175298	35931955
SNU16	chr11	35330098	35335085
SNU16	chr11	35533920	35881854
SNU16	chr11	35799452	35859974
SNU16	chr11	35799452	35881854
SNU16	chr11	35799452	35931955
SNU16	chr11	35859708	35859974
SNU16	chr11	35931730	35931955
SNU16	chr11	35931730	36277001
SNU16	chr11	36274835	36277001
SNU16	chr11	36274835	37226285
SNU16	chr11	36274835	37525023
SNU16	chr11	36274835	37693020
SNU16	chr11	36276797	36277001
SNU16	chr11	36276797	37226285
SNU16	chr11	36276797	37525023
SNU16	chr11	36276797	37693020
SNU16	chr11	36276961	36277001
SNU16	chr11	36564046	37693020
SNU16	chr11	36965709	37525023
SNU16	chr11	36987728	37250204
SNU16	chr11	36992797	37525023
SNU16	chr11	37113856	37693020
SNU16	chr11	37963818	38179222
SNU16	chr11	37963818	38181182
SNU16	chr11	38179286	38181182
SNU16	chr11	38181114	38181182
SNU16	chr11	41437269	41437419
SNU16	chr11	41437269	41437833
SNU16	chr18	51191728	51191837
KYSE30	chr2	190374435	190671598
HGC27	chr7	159040895	159163921
HGC27	chr7	159045120	159133069
HGC27	chr8	113035518	113259457
HGC27	chr8	113035518	113263199
HGC27	chr8	113035518	113520299
HGC27	chr8	113035518	113738371
HGC27	chr8	113035518	114985544
HGC27	chr8	114063315	114372222
HGC27	chr8	114529661	114975922
HGC27	chr8	114980018	114985544
HGC27	chr8	114981006	115484641
HGC27	chr8	114986137	115478699
HGC27	chr8	114986137	115484641
HGC27	chr8	115561104	116039375
HGC27	chr8	118342673	118373383
HGC27	chr8	121840500	122144097
HGC27	chr8	122335540	122399099
HGC27	chr8	122339771	122340393
HGC27	chr8	122483260	125582885
HGC27	chr8	122534717	122542505
HGC27	chr8	125083982	125582885
HGC27	chr8	125090712	125582885
HGC27	chr8	125248639	125276865
HGC27	chr8	125282921	125287245
HGC27	chr8	125408531	125429465
HGC27	chr8	125588890	126179964
HGC27	chr8	126182326	126265010
HGC27	chr8	126267375	126462371
HGC27	chr8	126267375	126481409
HGC27	chr8	126267375	127277193
HGC27	chr8	126790200	128437423
HGC27	chr8	126792206	127692965
HGC27	chr8	126792206	128437423
HGC27	chr8	127274792	127293609
HGC27	chr8	127274792	128437423
HGC27	chr8	127521585	128437423
HGC27	chr8	127547400	128437423
HGC27	chr8	127689151	128437423
A3KAW	chr3	195493842	195494951
A3KAW	chr3	195779887	195788431
A3KAW	chr3	195781282	195786904
A3KAW	chr3	195944112	195945184
A3KAW	chr3	196035694	196047056
A3KAW	chr3	196048094	196050518
A3KAW	chr3	196051160	196052521
A3KAW	chr3	196051160	196090763
A3KAW	chr22	22863501	22941859
A3KAW	chr22	22895135	22941859
RMGI	chr1	15603562	15743033
BT474	chr1	236532411	236661973
BT474	chr1	238273428	238531796
SKMEL2	chr22	40777605	40832067
SKMEL2	chr22	40781071	40830037
SW1783	chr4	5688943	5689094
SW1783	chr4	53913454	56895046
SW1783	chr4	54687039	55514962
SW1783	chr4	56895948	57769285
SW1783	chr4	122423878	122424450
CAL120	chr8	29722632	29723541
CAL120	chr8	30478747	30479584
CAL120	chr8	35875565	35882182
CAL120	chr8	35875565	35912595
CAL120	chr8	35883351	36045443
CAL120	chr8	35932187	36045443
CAL120	chr8	35954663	36033294
CAL120	chr8	36453477	36571683
CAL120	chr8	36670662	37193367
CAL120	chr8	36761055	37193367
CAL120	chr8	36761551	36912182
CAL120	chr8	36773101	37026525
CAL120	chr8	36773101	38755536
CAL120	chr8	36920568	37193367
CAL120	chr8	37194335	37344954
CAL120	chr8	37194335	37999145
CAL120	chr8	37194335	38749686
CAL120	chr8	37249450	38145243
CAL120	chr8	37249450	38702485
CAL120	chr8	37406855	37428336
CAL120	chr8	37551244	38717061
CAL120	chr8	37991222	37996480
CAL120	chr8	37992398	38045559
CAL120	chr8	38714833	38981762
CAL120	chr8	38714833	40612216
CAL120	chr8	38717725	40612216
CAL120	chr8	38717725	42236617
CAL120	chr8	39467627	40612216
CAL120	chr8	40612864	42220540
CAL120	chr8	40612864	42236617
CAL120	chr8	43388412	43389292
HCC33	chr1	918052	934324
HCC33	chr1	934888	1272057
HCC33	chr1	2986458	2986934
HCC33	chr1	39830829	40183222
HCC33	chr1	39830829	40321102
HCC33	chr1	39994244	40183222
HCC33	chr1	40183975	40320308
HCC33	chr12	131953827	132223361
HCC33	chr12	132025377	132030625
HCC33	chr12	132186343	132190972
HCC33	chr12	132199376	132205883
HCC33	chr12	132224442	132251335
HCC33	chr12	132224442	133011954
HCC33	chr12	132271607	132303180
HCC33	chr12	132303379	132305646
HCC33	chr12	132738809	133011954
EFM19	chr16	53121415	53551211
EFM19	chr16	53125032	53520865
EFM19	chr16	53469749	53551211
EFM19	chr16	53470442	53520865
EFM19	chr16	53721354	53817019
EFM19	chr17	30858330	30860862
EFM19	chr17	80021816	80024951
EFM19	chr20	51745739	51746590
ABC1	chr4	161967909	162770268
AU565	chr7	114215973	114409365
AU565	chr7	114219433	114465177
AU565	chr7	114542473	115012908
HCC2157	chr1	40795924	41114277
HCC2157	chr1	40831553	40974231
HCC2157	chr4	180016696	180318698
MFE280	chr1	30587404	31051611
MFE280	chr1	31051393	31060890
MFE280	chr1	31232450	31325561
NCIH146	chr6	167932865	168197070
NCIH1876	chrX	155730573	155731052
NCIH1876	chrX	155803638	155986984
NCIH596	chr6	49396617	49564603
CAOV3	chr2	62183999	62184180
CAOV3	chr3	171480947	171866198
CAOV3	chr3	172204033	172231887
CAOV3	chr3	173376533	173395527
MDAMB134VI	chr8	34807393	34925566
MDAMB134VI	chr8	35038209	36035580
MDAMB134VI	chr8	36040309	36040936
MDAMB134VI	chr8	36104365	36571937
MDAMB134VI	chr8	37145602	37193366
MDAMB134VI	chr8	37194334	38689355
MDAMB134VI	chr11	63761593	63762055
MDAMB134VI	chr11	70061302	70109734
MDAMB134VI	chr11	73656129	74273245
MDAMB134VI	chr11	75423134	77448138
MDAMB134VI	chr11	76146981	78184645
MDAMB134VI	chr11	77644601	78877653
MDAMB134VI	chr11	79300108	79300772
MDAMB134VI	chr11	79313873	79315312
MDAMB134VI	chr11	79314621	80163193
MDAMB134VI	chr11	79362370	79362625
MDAMB134VI	chr11	79364626	79368144
MDAMB134VI	chr11	80164486	80166660
NCIH1355	chr12	117099327	117161028
OVCAR8	chr1	99283372	101344704
MFE280	chr2	30108906	30423843
MFE280	chr12	55854314	56216251
NCIH661	chr14	34334195	36768554
NCIH661	chr14	34337157	36763127
NCIH661	chr14	35219816	35220282
NCIH661	chr14	35948053	35949210
KYSE30	chr1	209284227	209348194
KYSE30	chr1	209284227	209458554
KYSE30	chr1	209372718	209382220
KYSE30	chr1	209384196	209458554
8305C	chr8	33167666	33301261
8305C	chr8	33169057	33301261
8305C	chr8	33302858	33718221
8305C	chr8	33302858	34254639
8305C	chr20	34283685	34285397
8305C	chr20	34299250	34611095
KYSE450	chr8	127183026	128111402
KYSE450	chr8	127568868	127570619
KYSE450	chr8	127679954	127681241
KYSE450	chr8	127712518	127713713
KYSE450	chr8	127990992	128170371
KYSE450	chr8	128000187	128001483
KYSE450	chr8	128032130	128035270
KYSE450	chr8	128038203	128040298
KYSE450	chr8	128044646	128047284
KYSE450	chr8	128056542	128060428
KYSE450	chr8	128065673	128067468
KYSE450	chr8	128080156	128084088
KYSE450	chr8	128172219	128172734
REC1	chr1	14110160	14110578
REC1	chr1	14111798	14112069
REC1	chr1	15455785	15475103
REC1	chr1	16050043	16059838
REC1	chr1	36268083	43593595
REC1	chr1	36268905	43594214
REC1	chr1	36957555	36960006
REC1	chr1	102826317	102827262
REC1	chr1	165583392	169035122
REC1	chr1	169035991	174827421
REC1	chr1	169035991	175231432
REC1	chr1	174832706	175231432
REC1	chr1	175231680	175232800
REC1	chr1	175231680	176509085
REC1	chr1	175232625	175232800
REC1	chr1	175232625	176509085
REC1	chr1	176509637	179008268
REC1	chr1	179010616	184845608
REC1	chr1	184851732	185040673
REC1	chr1	184851732	186857272
REC1	chr1	185042604	186857272
REC1	chr1	201209581	201211008
REC1	chr1	206052562	206058561
REC1	chr1	209761662	209762729
REC1	chr1	237402803	237402906
REC1	chr1	238530142	238538211
REC1	chr2	1595774	1597875
REC1	chr2	10011496	10013310
REC1	chr2	10012291	10015625
REC1	chr2	10012901	10015288
REC1	chr2	16225124	16225141
REC1	chr2	16226496	16226719
REC1	chr2	22171090	22179193
REC1	chr2	38728121	38745390
REC1	chr2	63322219	63328215
REC1	chr2	73649910	73712926
REC1	chr2	116216763	116220722
REC1	chr2	116224302	116224709
REC1	chr2	119659503	119660869
REC1	chr2	232378270	232406329
REC1	chr2	239719043	239719854
REC1	chr3	1880494	5919393
REC1	chr3	56731592	56731609
REC1	chr3	95749272	95752155
REC1	chr3	155818349	155991410
REC1	chr3	188011100	188011107
REC1	chr3	195779935	195786307
REC1	chr3	195781182	195786898
REC1	chr3	195783022	195785705
REC1	chr3	195788162	195788409
REC1	chr3	197384479	197384801
REC1	chr3	197384525	197390964
REC1	chr3	197385704	197386894
REC1	chr4	39812825	39814216
REC1	chr4	40294638	40295524
REC1	chr4	98892636	98895948
REC1	chr4	148507944	148509081
REC1	chr4	149405424	149415896
REC1	chr4	188504021	188505670
REC1	chr4	188506292	188507833
REC1	chr5	17508172	17621755
REC1	chr5	55569955	55569972
REC1	chr5	79753765	79756107
REC1	chr5	126160794	126162737
REC1	chr5	137404088	137417865
REC1	chr5	137543081	137550101
REC1	chr5	141480314	141482691
REC1	chr5	144132923	144133301
REC1	chr5	144135482	144135488
REC1	chr5	152131192	152135134
REC1	chr6	29934518	29943588
REC1	chr6	31269003	31354080
REC1	chr6	31271418	31356340
REC1	chr6	31388641	31485536
REC1	chr6	32347387	32348478
REC1	chr6	32483887	32486238
REC1	chr6	35786783	35799010
REC1	chr6	52786105	52826627
REC1	chr6	54059859	54063910
REC1	chr6	92386948	92387489
REC1	chr6	131563658	131563820
REC1	chr7	52952665	52953007
REC1	chr7	52957923	52957925
REC1	chr7	66728585	66729532
REC1	chr7	73967763	73967788
REC1	chr7	140481786	140489311
REC1	chr7	142353237	142455396
REC1	chr7	142451222	142487919
REC1	chr7	142457534	142494373
REC1	chr7	142477682	142495665
REC1	chr7	142486816	142506665
REC1	chr7	147842009	147842573
REC1	chr7	150039061	150041959
REC1	chr7	155084842	155088916
REC1	chr7	158331018	158341572
REC1	chr8	61468104	61475623
REC1	chr8	83391774	83406743
REC1	chr8	97451248	97460780
REC1	chr8	142162951	142164268
REC1	chr9	83888254	86539620
REC1	chr9	85841217	86539535
REC1	chr9	86540934	86540977
REC1	chr9	86540934	86541014
REC1	chr9	105713969	105716547
REC1	chr9	115819294	115828663
REC1	chr9	121464630	121465540
REC1	chr9	128014599	128019269
REC1	chr9	132883703	132884881
REC1	chr9	137102277	137103640
REC1	chr10	44927496	44928666
REC1	chr10	73729250	73729519
REC1	chr10	80027770	80043653
REC1	chr10	95447028	95448267
REC1	chr10	125501848	125508652
REC1	chr10	125501897	125502111
REC1	chr10	125501912	125502111
REC1	chr10	125502318	125508652
REC1	chr10	125512532	125512637
REC1	chr10	131916611	131918992
REC1	chr10	132821326	132822226
REC1	chr11	1016608	1018355
REC1	chr11	1095993	1099694
REC1	chr11	9623197	10133383
REC1	chr11	48164573	48171336
REC1	chr11	49817830	49852298
REC1	chr11	63931434	63931436
REC1	chr11	63934181	63934471
REC1	chr11	67717037	67739738
REC1	chr11	68207103	68208232
REC1	chr11	78806988	78808120
REC1	chr11	92076642	92094423
REC1	chr11	118421925	118423103
REC1	chr11	130755956	131256847
NCIH1092	chr1	39095907	39099129
NCIH1092	chr1	39554379	39580153
NCIH1092	chr1	39634087	39696095
NCIH1092	chr1	39634087	39722498
NCIH1092	chr1	39675929	39782489
NCIH1092	chr1	39675929	39809484
NCIH1092	chr1	39676138	39676196
NCIH1092	chr1	39676138	39722500
NCIH1092	chr1	39696616	39708294
NCIH1092	chr1	39749458	39787578
NCIH1092	chr1	39749458	39799789
NCIH1092	chr1	39753263	39807463
NCIH1092	chr1	39782060	39809532
NCIH1092	chr1	39782546	39809532
NCIH1092	chr1	39807461	39807771
NCIH1092	chr1	39809467	39985770
NCIH1092	chr1	39840715	39985770
NCIH1092	chr1	39848170	39912124
NCIH1092	chr1	39851431	39866984
NCIH1092	chr1	39851431	39902363
NCIH1092	chr1	39876290	39912124
NCIH1092	chr1	39885798	39912107
NCIH1092	chr1	39885872	39902363
NCIH1092	chr1	39892864	39894239
NCIH1092	chr1	39893305	39912124
NCIH1092	chr1	39895025	39896092
NCIH1092	chr1	39897578	39901394
NCIH1092	chr1	39912059	40171189
NCIH1092	chr1	40025130	40171189
NCIH1092	chr1	40144079	40174608
NCIH1092	chr1	40148143	40174608
NCIH1092	chr1	40174156	40174608
NCIH1092	chr1	40174243	40174608
NCIH1092	chr1	40175593	40176894
NCIH1092	chr1	40181807	40341589
CORL279	chr8	123761167	124308599
CORL279	chr8	123761167	124370402
CORL279	chr8	123763764	123769639
CORL279	chr8	123907131	123911918
CORL279	chr8	123918633	123923001
CORL279	chr8	123939566	123942539
CORL279	chr8	123952214	123955876
CORL279	chr8	124018187	124021411
CORL279	chr8	124037232	124040859
CORL279	chr8	124042243	124044106
CORL279	chr8	124070733	124072998
CORL279	chr8	124075998	124080070
CORL279	chr8	124180267	124182266
CORL279	chr8	124209453	124212461
CORL279	chr8	124342746	124345255
CORL279	chr8	124354331	124355686
CORL279	chr8	127724700	127743103
CORL279	chr8	127728611	127743103
CORL279	chr8	127729095	127730634
CORL279	chr8	127736480	127740778
NCIH2066	chr3	195615108	195721379
NCIH2066	chr3	195710417	195711251
NCIH2066	chr3	195781198	195786904
NCIH2066	chr3	195783010	195785598
NCIH2066	chr3	195944108	195945227
NCIH2066	chr5	682359	774624
NCIH2066	chr5	683741	775812
NCIH2066	chr5	697332	788702
NCIH2066	chr5	1215891	1216901
NCIH2066	chr5	35062225	35062773
NCIH2066	chr5	35678898	35679540
NCIH2066	chr5	35980742	35981186
NCIH2066	chr5	36196980	36197611
NCIH2066	chr5	36768174	36768713
NCIH2066	chr5	38027984	38028664
NCIH2066	chr5	38259546	38259990
NCIH2066	chr5	38317139	38317687
NCIH2066	chr5	41317967	41318574
NCIH2066	chr5	41470640	41471298
NCIH2066	chr5	41683566	41684135
NCIH2066	chr5	41728326	41728805
NCIH2066	chr5	43437360	43886025
NCIH2066	chr5	43448225	43665718
NCIH2066	chr5	43515287	43516517
NCIH2066	chr5	43552020	43552502
NCIH2066	chr5	43568728	43569784
NCIH2066	chr5	43570641	43571831
NCIH2066	chr5	43594904	43595381
NCIH2066	chr5	43665844	43824516
NCIH2066	chr5	43761444	43762534
NCIH2066	chr5	43812814	43813777
NCIH2066	chr5	43824315	43890141
NCIH2066	chr5	43854685	44184077
NCIH2066	chr5	44131487	44131992
NCIH2066	chr5	44542583	44543213
NCIH2066	chr14	29848662	29849456
NCIH2066	chr14	30134984	30135596
NCIH2066	chr14	30204523	30205361
THP1	chr1	39491061	40893657
THP1	chr1	39491599	40105683
THP1	chr1	39862453	40769328
THP1	chr1	40196366	40894492
THP1	chr1	40259979	40893657
THP1	chr1	40685095	40894492
THP1	chr1	43594233	43799635
THP1	chr1	43594233	43802165
THP1	chr2	241579699	241579979
SUIT2	chr8	32759575	32822491
SUIT2	chr8	32760770	32822491
SUIT2	chr8	32833742	34784138
SUIT2	chr8	32833742	34984207
SW480	chr8	125498734	125560429
SW480	chr8	125498734	125582884
SW480	chr8	125508618	125624296
SW480	chr8	125523792	125582884
SW480	chr8	125588887	125679197
SW480	chr8	125588887	125779330
SW480	chr8	125588887	126196178
SW480	chr8	125603455	125624296
SW480	chr8	125627043	125769143
SW480	chr8	125681448	125863864
SW480	chr8	125809894	125812924
SW480	chr8	125870633	126041893
SW480	chr8	125986752	126088037
SW480	chr8	126002108	126042240
SW480	chr8	126171644	126173716
SW480	chr8	126191840	126209025
SW480	chr8	126208766	126380547
SW480	chr8	126208766	126586977
SW480	chr8	126230483	126249498
SW480	chr8	126275106	126463203
SW480	chr8	126895050	126955251
SW480	chr8	126955460	127142597
SW480	chr8	126998264	127393450
SW480	chr8	127120761	128529381
SW480	chr8	127213036	127393450
SW480	chr8	127394508	127400708
SW480	chr8	127593652	127752717
SW480	chr8	127593652	127984697
SW480	chr8	127742211	127752717
SW480	chr8	127785974	127854476
SW480	chr8	127810756	127990023
SW480	chr8	127860843	128382309
SW480	chr8	127893589	128423958
SW480	chr8	127999372	128126723
SW480	chr8	128210802	128417629
SW480	chr8	128262564	128277773
SW480	chr8	128494469	128494974
SW480	chr8	128528843	128605021
SW480	chr8	128553012	128605021
SKOV3	chr5	136322049	136466467
RT112	chr4	1738191	1806961
BT474	chr1	246243992	246247445
BT474	chr9	34393282	34452347
BT474	chr9	34396195	34452347
BT474	chr9	34468817	35443268
BT474	chr9	34468817	35445141
BT474	chr9	35046334	35445141
BT474	chr9	35051587	35443268
BT474	chr10	14575203	14575892
BT474	chr15	23871202	24387296
BT474	chr15	23871202	24389548
BT474	chr15	23871202	24427066
BT474	chr15	24214080	24316421
BT474	chr15	24233254	24375032
BT474	chr15	24477712	25311824
BT474	chr15	24477712	25321279
BT474	chr15	24478752	24818413
BT474	chr17	37122070	39220268
BT474	chr17	38869517	40079639
BT474	chr17	39126513	40087300
BT474	chr17	39827318	40078110
BT474	chr17	48292658	49274432
BT474	chr17	48295994	48412441
BT474	chr17	48296546	48538440
BT474	chr17	48381879	48538440
BT474	chr17	48538269	48539857
BT474	chr17	48539858	48711362
BT474	chr17	48539858	48801380
BT474	chr17	49275694	50461452
BT474	chr17	49709430	49749463
BT474	chr17	49750494	50968615
BT474	chr17	53355860	53775432
BT474	chr17	53783350	54099751
BT474	chr17	53894011	54099843
BT474	chr17	58132921	59792854
BT474	chr17	58294944	58341763
BT474	chr17	58656207	59792854
BT474	chr17	59191816	59506383
BT474	chr17	59702728	59792854
BT474	chr17	59779583	59792854
BT474	chr17	59793823	59862573
BT474	chr17	59793823	60080716
BT474	chr17	59793823	61194884
BT474	chr17	59793823	61253235
BT474	chr17	60051046	60059659
BT474	chr17	60365968	61194884
BT474	chr17	64932830	64978335
BT474	chr17	66502501	66591774
BT474	chr20	44404279	45225558
BT474	chr20	49237620	49769284
BT474	chr20	49241456	49278192
BT474	chr20	49279363	49760682
BT474	chr20	49759293	49763338
BT474	chr20	49762732	52142686
BT474	chr20	51850092	52142686
BT474	chr20	52100154	52142686
BT474	chr20	52134173	52142686
BT474	chr20	52144389	52149078
BT474	chr20	52144389	54064665
BT474	chr20	52144389	55412412
BT474	chr20	52144389	55723579
BT474	chr20	52369703	58416853
BT474	chr20	52372750	54232330
BT474	chr20	52402273	52963810
BT474	chr20	53318753	55452220
BT474	chr20	54641845	55151313
BT474	chr20	55152190	55447902
BT474	chr20	55449075	58833900
BT474	chr20	57352884	58660835
BT474	chr20	58735896	58736157
BT474	chr20	59653243	59773636
NCIH526	chr2	15101223	15156957
NCIH526	chr2	15101223	15688349
NCIH526	chr2	15354702	15455167
NCIH526	chr2	15360557	15455167
NCIH526	chr2	15457165	15537879
NCIH526	chr2	15457165	15708293
NCIH526	chr2	15718102	16100453
NCIH526	chr2	15828293	15887641
NCIH526	chr2	15958469	16225236
NCIH526	chr2	16100325	16104755
NCIH526	chr2	16107759	16225236
NCIH526	chr2	16107759	16225240
NCIH526	chr2	16225124	16225145
NCIH526	chr2	16226495	16226720
NCIH526	chr2	16671718	16857823
NCIH526	chr2	16694533	16851367
NCIH526	chr2	16694533	16857823
NCIH526	chr2	16694533	16857969
NCIH526	chr6	135138669	135440747
NCIH1355	chr12	44412039	45129286
NCIH1355	chr12	40315232	40682720
NCIH1355	chr12	40505060	40510938
NCIH1355	chr12	40633606	41844268
NCIH1355	chr12	41845074	42130528
NCIH1355	chr12	41859727	42019644
NCIH1793	chr12	104203991	104301304
NCIH1793	chr12	104236690	104324888
NCIH1793	chr12	104242360	104332095
NCIH1793	chr12	104253480	104298334
NCIH1793	chr12	104287471	104342353
KARPAS299	chr1	150078657	152367415
KARPAS299	chr1	150079122	152367415
KARPAS299	chr1	150079629	150682444
KARPAS299	chr1	150079765	150079821
KARPAS299	chr1	150079765	150684800
KARPAS299	chr1	150079765	152367415
KARPAS299	chr1	150682354	150684800
KARPAS299	chr1	152304246	152309096
KARPAS299	chr1	152388219	152388436
KARPAS299	chr1	152388219	152388460
KARPAS299	chr1	156645764	157378703
KARPAS299	chr1	156645764	157487997
KARPAS299	chr1	157378511	158290126
KARPAS299	chr1	157488257	158290126
KARPAS299	chr10	20734664	20735289
KARPAS299	chr10	20734664	20829095
KARPAS299	chr10	20734664	20829175
KARPAS299	chr10	20734664	20829181
KARPAS299	chr10	20735081	20735289
KARPAS299	chr10	20735296	20829195
KARPAS299	chr10	20829887	20830165
KARPAS299	chr10	20830559	20830743
KARPAS299	chr10	20830559	20831122
KARPAS299	chr10	20830941	21287233
KARPAS299	chr10	20830977	20831122
KARPAS299	chr10	20830977	20831123
KARPAS299	chr10	20830977	21287233
KARPAS299	chr10	20830977	22292010
KARPAS299	chr10	20831001	21287645
KARPAS299	chr10	22291692	22292010
KARPAS299	chr10	22291692	22292146
KARPAS299	chr10	22291692	22292959
KARPAS299	chr10	22292017	22292146
KARPAS299	chr10	22292593	22294329
KARPAS299	chr10	22292970	22642018
KARPAS299	chr10	22292970	22644347
KARPAS299	chr10	22293875	22644546
KARPAS299	chr10	22294705	22642018
KARPAS299	chr10	22641957	22642018
KARPAS299	chr10	22641957	22644223
KARPAS299	chr10	22644214	22644347
KARPAS299	chr10	22644439	22644546
KARPAS299	chr10	22644482	22645611
KARPAS299	chr10	22645147	22645611
KARPAS299	chr10	22645633	24087907
KARPAS299	chr10	22646011	24087907
KARPAS299	chr10	24089512	24506352
KARPAS299	chr10	24573764	24573879
KARPAS299	chr10	24573766	24573879
KARPAS299	chr10	24578854	24579108
KARPAS299	chr10	24578855	24579108
NCIH1703	chr4	52094908	52405379
NCIH1703	chr4	52095810	52130129
NCIH1703	chr4	52132784	52350052
NCIH1703	chr4	52132784	52350478
NCIH1703	chr4	52363689	52459123
NCIH1703	chr4	52426043	52458538
NCIH1703	chr4	52461803	52711151
NCIH1703	chr4	52487424	52716796
NCIH1703	chr4	52714869	52718014
NCIH1703	chr4	52717210	53791067
NCIH1703	chr4	52776939	54306724
NCIH1703	chr4	53182419	54306724
BT20	chr1	108703499	109030610
BT20	chr1	109032558	109807126
NCIH510	chr1	1038228	1038313
NCIH510	chr1	1038228	1038358
NCIH510	chr1	1219259	1293287
NCIH510	chr1	1230892	1231568
NCIH510	chr1	1651773	1652258
NCIH510	chr1	8645862	8646397
NCIH510	chr1	9095355	9096151
NCIH510	chr1	9723308	9723978
NCIH510	chr1	11039546	11041657
NCIH510	chr1	11562721	11563147
NCIH510	chr1	33676359	35322895
NCIH510	chr1	33724626	33725357
NCIH510	chr1	34684132	34684644
NCIH510	chr1	35714252	35714810
NCIH510	chr1	36268067	36986100
NCIH510	chr1	36268916	36958647
NCIH510	chr1	36659187	36821844
NCIH510	chr1	36659187	36918486
NCIH510	chr1	36663862	36666729
NCIH510	chr1	36670347	36672625
NCIH510	chr1	36694027	36696793
NCIH510	chr1	36701006	36704444
NCIH510	chr1	36705472	36707804
NCIH510	chr1	36715457	36719866
NCIH510	chr1	36722091	36724668
NCIH510	chr1	36736458	36739070
NCIH510	chr1	36741959	36744998
NCIH510	chr1	36763814	36766704
NCIH510	chr1	36768156	36772246
NCIH510	chr1	36772944	36777526
NCIH510	chr1	36781043	36785979
NCIH510	chr1	36789640	36793359
NCIH510	chr1	36797903	36802472
NCIH510	chr1	36812890	36815523
NCIH510	chr1	36816364	36820202
NCIH510	chr1	36821587	36958647
NCIH510	chr1	36827829	36829378
NCIH510	chr1	36827829	36830076
NCIH510	chr1	36832399	36835547
NCIH510	chr1	36849015	36850772
NCIH510	chr1	36855911	36863567
NCIH510	chr1	36870561	36875794
NCIH510	chr1	36878619	36886348
NCIH510	chr1	36909743	36913085
NCIH510	chr1	36913809	36915485
NCIH510	chr1	36916662	36918804
NCIH510	chr1	36918221	36958647
NCIH510	chr1	36930160	36932914
NCIH510	chr1	36942088	36943649
NCIH510	chr1	36945470	36949296
NCIH510	chr1	36953811	36956367
NCIH510	chr1	36957388	36958426
NCIH510	chr1	36957446	36957537
NCIH510	chr1	36959888	36960094
NCIH510	chr1	36960129	36986100
NCIH510	chr1	36960129	36989366
NCIH510	chr1	36965734	36967978
NCIH510	chr1	36975804	36977960
NCIH510	chr1	37013946	37014619
NCIH510	chr1	37050525	37051967
NCIH510	chr1	37104478	37105413
NCIH510	chr1	37106451	37107326
NCIH510	chr1	37109083	37109576
NCIH510	chr1	37152460	37153146
NCIH510	chr1	37171574	37173128
NCIH510	chr1	37189126	37189753
NCIH510	chr1	37190811	37191874
NCIH510	chr1	37629294	37630768
NCIH510	chr1	37657320	37658176
NCIH510	chr1	37948813	37949521
NCIH510	chr1	38005979	38006439
NCIH510	chr1	38286278	38286842
NCIH510	chr1	38481365	38482118
NCIH510	chr1	38528442	38528973
NCIH510	chr1	38584573	38585819
NCIH510	chr1	39083038	39083754
NCIH510	chr1	39097771	39098508
NCIH510	chr1	39158959	39159683
NCIH510	chr1	39273156	39443596
NCIH510	chr1	39357408	39357854
NCIH510	chr1	39493164	39768953
NCIH510	chr1	39626755	39627407
NCIH510	chr1	39631140	39632404
NCIH510	chr1	39678258	39768953
NCIH510	chr1	39682974	39768953
NCIH510	chr1	39688449	39693120
NCIH510	chr1	39717047	39718916
NCIH510	chr1	39748785	39752058
NCIH510	chr1	39752924	39757846
NCIH510	chr1	39758766	39760909
NCIH510	chr1	39769348	39913303
